artist_name,num_songs,tempo,loudness,energy
The Dirty Heads,3,134.72266666666667,-4.476666666666667,0.762
The Disco Boys,1,129.978,-6.463,0.858
The Dismemberment Plan,5,116.84880000000001,-8.9696,0.7236
The Distillers,19,147.31684210526316,-3.347947368421053,0.962
The Divine Comedy,4,105.2645,-9.54775,0.596
The Dixie Cups,1,125.023,-11.054,0.367
The Dodos,10,112.41749999999999,-7.5059,0.7866
The Doobie Brothers,5,123.489,-9.1836,0.7054
The Doors,42,120.43392857142858,-11.94245238095238,0.47141666666666665
The Dramatics,2,122.8835,-12.2605,0.5065
The Dresden Dolls,16,131.9760625,-8.12125,0.5266375
The Drifters,3,129.34799999999998,-10.270000000000001,0.412
The Drill,1,130.813,-6.348,0.924
The Drums,7,153.006,-5.458714285714286,0.8352857142857142
The Duke Spirit,3,167.308,-3.779666666666667,0.7423333333333333
The Durutti Column,4,111.22399999999999,-10.77575,0.4965
The Dust Brothers,2,118.974,-12.6445,0.5605
The Dø,2,141.832,-12.459499999999998,0.44899999999999995
The Eames Era,1,123.244,-4.508,0.821
The Early November,1,101.833,-6.236,0.371
The Edgar Winter Group,1,96.152,-14.636,0.669
The Edwin Hawkins Singers,1,121.023,-12.885,0.368
The Electric Prunes,3,132.69533333333334,-9.324,0.6843333333333333
The Elgins,1,131.856,-9.154,0.895
The Enemy,3,155.9846666666667,-4.374,0.884
The English Beat,1,131.68,-5.297,0.883
The Ernies,1,92.901,-6.12,0.959
The Ethiopians,7,101.37857142857142,-9.415714285714285,0.44728571428571434
The Everly Brothers,6,100.47616666666666,-11.644666666666666,0.416
The Evpatoria Report,8,120.52275,-10.775625,0.35325
The Exciters,1,173.271,-7.0,0.864
The Exies,6,136.61333333333334,-3.6366666666666667,0.9143333333333333
The Expendables,3,130.69633333333334,-5.538666666666667,0.775
The Exploited,2,115.44200000000001,-9.1915,0.7795000000000001
The Fabulous Thunderbirds,1,116.103,-10.567,0.697
The Faceless,2,96.469,-6.915000000000001,0.65
The Faint,12,128.79791666666668,-8.216,0.7167500000000001
The Falcon,2,173.41449999999998,-6.7745,0.911
The Fall,3,116.95966666666668,-11.86,0.6699999999999999
The Fall of Every Season,1,199.833,-16.468,0.0704
The Fall of Troy,2,90.7925,-6.414999999999999,0.7455
The Farm,1,111.675,-13.011,0.648
The Feelies,9,109.13755555555556,-8.750444444444446,0.738111111111111
The Feeling,7,146.281,-3.9955714285714286,0.7889999999999999
The Felice Brothers,3,93.29966666666667,-10.605333333333334,0.4546666666666666
The Field,4,120.998,-10.863,0.757
The Field Mice,3,117.87766666666666,-12.336,0.8013333333333333
The Fiery Furnaces,7,127.61742857142858,-7.598285714285715,0.6697142857142857
The Five Satins,1,73.489,-9.937,0.327
The Five Stairsteps,1,88.482,-7.601,0.707
The Fixx,1,137.133,-9.144,0.817
The Flaming Lips,16,142.5909375,-8.0353125,0.67775
The Flamingos,1,88.656,-8.598,0.467
The Flashbulb,4,124.86975000000001,-15.7455,0.29825
The Flatliners,8,105.601125,-3.1898750000000002,0.973875
The Fleetwoods,2,110.9605,-18.4795,0.09405
The Flirtations,1,112.021,-5.316,0.937
The Flying Burrito Brothers,5,103.90239999999999,-11.4656,0.4366
The Flys,1,148.161,-5.144,0.774
The Forces of Evil,3,156.60466666666665,-4.4816666666666665,0.8926666666666666
The Foreign Exchange,1,93.033,-8.827,0.498
The Format,10,125.95779999999999,-7.022499999999999,0.6623
The Fortunes,1,135.542,-10.947,0.514
The Four Tops,3,119.20666666666666,-8.182,0.6666666666666666
The Fratellis,14,132.2577142857143,-3.8469285714285713,0.8959285714285714
The Fray,15,127.66826666666667,-6.033266666666666,0.6206666666666667
The Fugs,1,112.825,-10.887,0.578
The Funky Lowlives,2,105.013,-13.504000000000001,0.4395
The Future Sound of London,31,121.45319354838709,-15.529064516129033,0.6018064516129031
The Futureheads,16,157.7776875,-4.6970625,0.8815625
The Game,2,79.76650000000001,-5.018,0.841
The Gap Band,4,109.86274999999999,-9.89775,0.7075
The Gaslight Anthem,16,153.611125,-4.3839375,0.8670625
The Gathering,30,121.95383333333332,-8.3223,0.6296333333333333
The Georgia Satellites,1,114.883,-7.064,0.848
The Germs,3,123.92866666666664,-11.027333333333333,0.767
The Get Up Kids,23,131.80321739130434,-6.639739130434783,0.7843478260869565
The Ghost Inside,6,139.31733333333332,-2.2866666666666666,0.9846666666666666
The Gladiators,2,78.1245,-9.506,0.5015000000000001
The Glove,3,136.50966666666667,-9.157000000000002,0.7463333333333333
The Go! Team,4,109.01974999999999,-3.09675,0.97275
The Go-Betweens,1,131.891,-5.959,0.885
The Go-Go's,3,137.23866666666666,-6.547999999999999,0.9126666666666666
The Golden Filter,4,132.999,-4.156000000000001,0.8422499999999999
The Golden Gate Quartet,1,70.986,-16.336,0.12
The Good Life,1,127.161,-9.222,0.54
"The Good, the Bad & the Queen",10,134.7071,-8.0783,0.6409
The Gories,1,172.21,-8.939,0.72
The Gourds,1,120.357,-6.818,0.724
The Grass Roots,2,126.203,-13.788,0.4505
The Greenhornes,2,98.1305,-4.1585,0.754
The Growlers,1,146.024,-3.724,0.91
The Guess Who,4,102.44375,-8.379999999999999,0.5915
The Gun Club,6,163.91483333333335,-8.649666666666667,0.8605
The Gutter Twins,3,109.69733333333333,-8.433666666666666,0.5253333333333333
The Handsome Family,3,124.605,-9.751666666666667,0.4876666666666667
The Happy Goodmans,1,199.908,-6.636,0.572
The Haunted,31,111.20006451612905,-4.994483870967742,0.9254193548387096
The Haxan Cloak,3,102.44666666666667,-17.287666666666667,0.3336666666666666
The Head and the Heart,4,120.94425,-9.2335,0.51775
The Heavy,9,126.62188888888889,-6.326444444444444,0.7328888888888889
The Helio Sequence,1,98.072,-7.033,0.88
The Hellacopters,9,146.85111111111112,-4.186555555555556,0.951
The Heptones,2,137.3905,-10.5435,0.5085
The Herbaliser,15,119.71353333333333,-7.1084000000000005,0.7503333333333333
The Higher,1,82.991,-4.166,0.702
The Highwaymen,3,94.64866666666667,-13.304,0.48300000000000004
The Hippos,1,137.918,-3.138,0.911
The Hitmen,1,139.993,-8.331,0.871
The Hives,45,141.0367777777778,-4.678911111111111,0.8885777777777777
The Hold Steady,12,119.73066666666666,-5.065666666666666,0.8171666666666667
The Hollies,4,115.08625,-8.82375,0.57725
The Holloways,2,158.7865,-3.0345,0.9175
The Honeycombs,1,139.51,-6.848,0.73
The Honorary Title,1,107.735,-6.175,0.791
The Hoosiers,5,152.2848,-3.7072000000000003,0.7834
The Horrors,22,132.79563636363636,-5.738636363636363,0.8576363636363635
The House of Love,2,139.3585,-6.103,0.871
The Housemartins,3,99.48333333333333,-9.903666666666666,0.54
The Human Abstract,6,149.25966666666667,-7.912,0.7188333333333333
The Human League,5,127.2944,-7.662000000000001,0.7866
The Hundred in the Hands,1,129.979,-8.309,0.659
The Hush Sound,3,138.88866666666667,-6.554333333333333,0.7453333333333334
The Ides Of March,1,102.456,-8.313,0.866
The Impressions,1,108.785,-13.555,0.379
The Infinity Project,1,82.344,-20.54,0.182
The Ink Spots,1,77.748,-10.098,0.214
The Intentions,1,120.318,-3.783,0.952
The Internet,1,92.01,-7.951,0.598
The Isley Brothers,8,127.95587499999999,-8.211,0.744625
The J. Geils Band,4,126.963,-8.4875,0.69425
The J.B.'s,1,98.136,-10.024,0.411
The Jackson 5,12,125.05791666666666,-7.933583333333334,0.6844166666666668
The Jacksons,6,133.267,-7.676833333333334,0.7195
The Jam,17,146.44758823529412,-9.564941176470589,0.7095882352941176
The Jamaicans,1,78.459,-5.927,0.624
The Japanese House,1,180.048,-10.37,0.566
The Jayhawks,4,136.9225,-7.48475,0.6719999999999999
The Jesus Lizard,9,138.7431111111111,-9.874555555555554,0.7592222222222222
The Jesus and Mary Chain,35,125.10097142857141,-6.589942857142857,0.8101142857142857
The Jezabels,1,135.005,-7.046,0.693
The John Butler Trio,4,125.557,-7.08725,0.689
The Jon Spencer Blues Explosion,1,133.268,-2.89,0.985
The Joy Formidable,4,139.74124999999998,-5.243250000000001,0.81525
The Juan Maclean,3,115.98433333333332,-5.778,0.8913333333333333
The Juliana Theory,3,164.37066666666666,-4.764333333333333,0.8586666666666667
The Karminsky Experience Inc.,1,105.102,-7.309,0.755
The Kilimanjaro Darkjazz Ensemble,16,112.434625,-18.222375,0.3093125
The Killers,42,130.8445714285714,-5.0448571428571425,0.8365714285714286
The Kills,20,127.37545,-7.1593,0.7058500000000001
The Kingsmen,1,122.905,-6.111,0.878
The Kingston Trio,1,126.068,-14.626,0.141
The Kinks,33,120.39539393939393,-7.298,0.7532424242424243
The Knack,1,147.571,-5.492,0.823
The Knife,25,130.98167999999998,-8.72596,0.647232
The Kooks,23,137.06156521739132,-5.918478260869565,0.764
The Korgis,1,75.034,-12.037,0.296
The Kovenant,2,110.5625,-4.632,0.944
The La's,6,130.96,-9.070833333333335,0.7155
The Last Goodnight,1,104.167,-3.785,0.801
The Last Shadow Puppets,12,138.3805,-7.9985,0.7186666666666667
The Lawrence Arms,2,114.41,-4.423,0.971
The Left Banke,1,118.314,-11.715,0.436
The Lemon Pipers,1,110.573,-9.106,0.564
The Lemonheads,2,125.684,-8.5045,0.8645
The Libertines,21,134.12404761904762,-4.296809523809524,0.8622380952380952
The Lighthouse Keepers,1,128.039,-9.759,0.654
The Lightning Seeds,3,140.54566666666668,-6.732333333333333,0.8230000000000001
The Like,2,137.5245,-5.2925,0.7889999999999999
The Limp Twins,1,109.211,-7.687,0.54
The Litter,1,133.961,-7.505,0.674
The Little Willies,4,102.19225,-10.064,0.411
The Lively Ones,1,141.555,-11.823,0.578
The Living End,1,104.654,-4.966,0.937
The Locos,3,132.69133333333335,-4.595,0.948
The Locust,27,124.41937037037036,-6.248407407407407,0.8508888888888889
The Lonely Island,10,107.5983,-3.5466,0.8423
The Long Blondes,5,132.9756,-4.4582,0.808
The Long Ryders,1,161.32,-10.892,0.854
The Lost Trailers,1,178.113,-2.34,0.915
The Lounge Lizards,2,119.7295,-13.8155,0.625
The Love Language,1,95.767,-0.659,0.908
The Lovin' Spoonful,4,121.32974999999999,-10.959,0.5085
The Lumineers,7,121.03757142857141,-11.151857142857143,0.44452857142857144
The MFA,1,126.002,-12.612,0.488
The Maccabees,14,152.81128571428573,-6.231285714285714,0.8081428571428572
The Mae Shi,2,137.021,-5.918,0.7805
The Magic Numbers,11,158.90736363636364,-7.2339090909090915,0.6008181818181818
The Magnetic Fields,15,135.97126666666665,-8.350466666666668,0.5621333333333334
The Maine,9,125.65722222222222,-4.473222222222223,0.7856666666666666
The Mamas & the Papas,15,113.87533333333334,-11.246533333333334,0.5537333333333334
The Manhattans,1,120.595,-16.615,0.515
The March Violets,1,155.001,-9.838,0.921
The Marketts,1,133.225,-12.689,0.767
The Mars Volta,41,134.11746341463413,-6.077853658536585,0.7911707317073171
The Marshall Tucker Band,2,138.8525,-10.251000000000001,0.6
The Marvelettes,5,116.75019999999999,-5.4894,0.7248
The Matches,2,125.5395,-5.7585,0.8045
The Matthew Herbert Big Band,1,109.974,-19.069,0.191
The Mavericks,2,122.6155,-10.284500000000001,0.5660000000000001
The McCoys,1,116.707,-8.347,0.571
The Meeting Places,1,137.6,-5.129,0.887
The Melodians,2,74.765,-11.246500000000001,0.325
The Merry Thoughts,1,75.299,-6.741,0.942
The Meters,5,150.8752,-11.9712,0.67
The Metros,1,117.944,-3.333,0.906
The Microphones,6,113.002,-16.634,0.3798333333333333
The Mighty Diamonds,1,138.808,-7.682,0.419
The Mighty Mighty Bosstones,18,125.71472222222224,-6.278722222222222,0.8796111111111111
The Milk Carton Kids,1,121.836,-14.609,0.235
The Mills Brothers,1,138.806,-14.053,0.14
The Miracles,2,125.0605,-10.006499999999999,0.47550000000000003
The Mission,2,137.39499999999998,-7.9544999999999995,0.8945000000000001
The Mock Turtles,1,107.361,-6.272,0.888
The Modern Lovers,6,135.7085,-9.942166666666667,0.6596666666666667
The Moldy Peaches,8,101.8615,-8.3115,0.44
The Monkees,6,117.46716666666667,-7.5635,0.6325
The Moody Blues,12,129.51633333333334,-10.480083333333333,0.5929166666666666
The Moon and the Nightspirit,1,130.027,-4.055,0.854
The Moonglows,1,78.875,-7.053,0.34
The Morning Benders,1,96.156,-5.717,0.806
The Most Serene Republic,8,128.69412499999999,-7.636625,0.777
The Mount Fuji Doomjazz Corporation,9,85.483,-16.159333333333333,0.43766666666666665
The Mountain Goats,9,138.6097777777778,-11.757666666666667,0.4231111111111111
The Move,2,113.9015,-7.432499999999999,0.778
The Muffs,1,165.04,-6.692,0.827
The Music,1,97.046,-3.339,0.978
The Naked and Famous,3,120.99366666666667,-8.150666666666666,0.673
The Nat King Cole Trio,1,130.291,-14.565,0.13
The National,19,121.82147368421053,-8.249105263157896,0.6412631578947368
The Neighbourhood,5,124.72,-6.2042,0.7018
The New Pornographers,54,136.98190740740742,-6.047962962962963,0.7559814814814815
The Nolans,1,210.521,-5.799,0.839
The Normal,2,156.375,-11.413,0.615
The Notorious B.I.G.,4,110.989,-5.65575,0.7829999999999999
The Notwist,17,130.26870588235292,-10.667470588235295,0.5682941176470588
The Number Twelve Looks Like You,19,110.36931578947367,-5.320263157894736,0.8704736842105264
The O'Jays,3,116.431,-10.133000000000001,0.7440000000000001
The Oak Ridge Boys,1,126.375,-8.132,0.565
The Ocean,13,131.51046153846153,-8.32253846153846,0.6293846153846154
The Octopus Project,12,113.86441666666667,-9.834083333333334,0.7149166666666668
The Offspring,58,136.39881034482758,-4.792327586206897,0.8668983275862069
The Old Dead Tree,1,168.149,-3.61,0.865
The Olivia Tremor Control,2,123.76249999999999,-8.2355,0.606
The Orb,7,113.56485714285714,-14.741714285714286,0.6878571428571428
The Ordinary Boys,5,157.92419999999998,-4.255599999999999,0.8981999999999999
The Organ,4,146.003,-4.56975,0.7195
The Other People Place,3,128.477,-10.622333333333334,0.428
The Outfield,1,129.597,-6.05,0.831
The Outsiders,1,150.685,-4.02,0.872
The Pains of Being Pure at Heart,7,127.29185714285714,-5.676428571428572,0.7034285714285715
The Paper Kites,1,73.331,-13.052,0.308
The Paris Sisters,1,170.216,-10.119,0.655
The Partisans,1,145.387,-8.555,0.951
The Partridge Family,1,202.248,-12.377,0.462
The Paul Butterfield Blues Band,1,134.006,-14.305,0.511
The Penguins,1,76.361,-13.08,0.33
The Pentangle,1,89.452,-11.077,0.494
The Perishers,2,104.6095,-9.0015,0.362
The Perms,1,140.002,-6.817,0.841
The Peter Malick Group,3,101.24633333333334,-6.765333333333333,0.6263333333333333
The Peter Nice Trio,1,159.84,-5.426,0.978
The Pfeifers,1,71.995,-7.892,0.375
The Pharcyde,8,99.902625,-7.833125,0.75425
The Pietasters,1,91.583,-5.499,0.833
The Pigeon Detectives,13,128.91438461538462,-2.5153846153846158,0.9009999999999999
The Pine Box Boys,1,101.895,-9.799,0.472
The Pineapple Thief,3,101.673,-7.4526666666666666,0.8210000000000001
The Pink Spiders,1,118.131,-6.085,0.758
The Pioneers,4,114.491,-11.751999999999999,0.49274999999999997
The Pipettes,9,139.2506666666667,-2.538555555555556,0.8894444444444444
The Planet Smashers,4,158.98375,-4.89325,0.86925
The Platters,2,112.5445,-13.6195,0.2765
The Plot in You,1,169.938,-3.354,0.994
The Pogues,6,125.269,-9.759166666666667,0.6976666666666667
The Pointer Sisters,3,112.77166666666666,-6.253333333333333,0.8610000000000001
The Police,45,135.69506666666666,-11.146177777777778,0.6544888888888889
The Polyphonic Spree,2,129.2405,-6.1335,0.635
The Pop Group,7,132.83057142857143,-13.137,0.5200142857142857
The Posies,1,126.94,-7.601,0.661
The Postal Service,9,138.38588888888887,-8.322111111111111,0.6457777777777778
The Power Station,1,125.521,-6.19,0.933
The Preatures,1,184.888,-7.415,0.761
The Presets,17,129.0950588235294,-5.680176470588235,0.7635882352941177
The Presidents of the United States of America,13,123.18815384615384,-5.480230769230769,0.8485384615384616
The Pretenders,8,142.187625,-9.6875,0.6585
The Pretty Reckless,5,134.1076,-4.8342,0.808
The Priddle Concern,1,115.879,-11.185,0.416
The Prize Fighter Inferno,1,137.523,-16.099,0.141
The Proclaimers,3,128.96166666666667,-6.774000000000001,0.662
The Prodigy,38,143.27876315789473,-6.067526315789474,0.9124210526315789
The Promise Ring,1,91.193,-5.886,0.891
The Protagonist,1,107.03,-12.585,0.66
The Prototypes,1,173.959,-1.92,0.949
The Psychedelic Furs,9,120.59622222222222,-8.165444444444445,0.7644444444444445
The Pussycat Dolls,16,129.69925,-5.2905,0.733
The Qemists,6,151.5015,-3.419166666666667,0.9505
The Quantic Soul Orchestra,2,154.25,-4.861,0.8045
The Raconteurs,15,115.71520000000001,-5.825,0.7445333333333333
The Radio Dept.,33,131.88451515151516,-6.860060606060606,0.6785242424242425
The Rakes,14,153.04621428571429,-7.001071428571429,0.8100714285714286
The Rapture,16,127.94775,-6.0595,0.764375
The Rascals,2,158.35150000000002,-7.407,0.7135
The Rasmus,2,100.50800000000001,-6.5965,0.5885
The Raspberries,1,134.554,-4.645,0.838
The Rattles,1,126.915,-7.083,0.687
The Raveonettes,26,123.20680769230769,-5.418884615384615,0.7886923076923077
The Real McKenzies,1,188.922,-3.85,0.958
The Real Thing,1,102.739,-12.829,0.784
The Real Tuesday Weld,1,106.038,-6.659,0.539
The Receiving End of Sirens,10,153.0034,-6.3033,0.8565999999999999
The Red Army Choir,2,91.8785,-9.5655,0.6025
The Red Chord,28,112.41428571428571,-5.1115,0.9355
The Red Jumpsuit Apparatus,9,137.97622222222222,-3.535555555555556,0.8327777777777778
The Reflecting Skin,1,118.948,-4.573,0.83
The Reindeer Section,2,127.035,-8.09,0.671
The Replacements,9,141.2132222222222,-7.672000000000001,0.8024444444444444
The Residents,21,122.70971428571428,-12.092571428571429,0.3801428571428571
The Rifles,4,107.20275000000001,-3.8985,0.8009999999999999
The Righteous Brothers,2,97.04499999999999,-8.128,0.405
The Rocket Summer,14,132.94592857142857,-4.668357142857142,0.8016428571428572
The Rolling Stones,132,119.62773484848485,-8.49709090909091,0.6890454545454545
The Romantics,1,159.879,-4.974,0.962
The Ronettes,2,106.56700000000001,-7.256,0.746
The Rooftop Singers,1,129.951,-13.803,0.575
The Roots,23,111.57300000000001,-6.546130434782609,0.7089565217391305
The Rubettes,1,131.042,-8.732,0.662
The Ruby Suns,2,117.54650000000001,-8.7275,0.7755
The Ruins of Beverast,1,80.569,-22.009,0.151
The Rumble Strips,2,127.57650000000001,-3.1125,0.9155
The Runaways,2,139.6735,-5.235,0.7595000000000001
The Ruppes,1,102.502,-8.709,0.331
The Rural Alberta Advantage,8,150.548,-8.090375,0.660875
The Samples,1,120.08,-17.403,0.447
The Samuel Jackson Five,1,83.874,-22.449,0.0127
The Saturdays,4,116.50025,-4.12125,0.8425
The Scientists,1,129.122,-8.73,0.891
The Script,13,118.82461538461538,-5.295230769230769,0.7542307692307693
The Sea and Cake,2,121.5165,-8.863,0.7315
The Seahorses,1,128.51,-6.922,0.855
The Searchers,3,131.31566666666666,-7.027,0.7816666666666666
The Secret Handshake,1,59.966,-3.42,0.503
The Seeds,3,134.27633333333333,-12.649000000000001,0.8220000000000001
The Seekers,2,140.0455,-7.556,0.5840000000000001
The Selecter,5,131.543,-8.4476,0.7826000000000001
The Servant,1,149.017,-6.154,0.779
The Shadows,3,135.33766666666668,-9.589333333333334,0.5923333333333333
The Shamen,2,125.702,-8.411,0.9035
The Shangri-Las,4,96.43525,-7.2395,0.626
The Shins,15,128.49033333333333,-6.576866666666667,0.6718666666666666
The Shirelles,4,116.18325,-10.86625,0.373
The Shoes,2,115.99000000000001,-9.1425,0.642
The Sight Below,2,127.12950000000001,-21.08,0.3075
The Silhouettes,1,162.251,-10.262,0.418
The Similou,1,125.013,-6.984,0.81
The Sins of Thy Beloved,1,124.047,-10.801,0.716
The Sisters of Mercy,15,129.607,-11.611799999999999,0.6918666666666666
The Skatalites,11,127.45527272727273,-9.175363636363636,0.5691818181818182
The Skids,1,145.053,-7.624,0.829
The Slackers,3,148.263,-6.887333333333333,0.7383333333333333
The Sleeping,1,166.288,-5.082,0.901
The Slickers,1,163.739,-8.718,0.566
The Slits,5,128.75439999999998,-10.7218,0.5962
The Smashing Pumpkins,65,116.98736923076923,-10.145323076923077,0.6106184615384614
The Smiths,51,129.22935294117647,-9.885666666666665,0.6885882352941177
The Soft Boys,1,127.446,-4.445,0.961
The Soft Moon,5,143.1524,-6.0082,0.8406
The Soggy Bottom Boys,1,170.351,-7.68,0.62
The Sonics,6,130.08816666666667,-8.950333333333333,0.8165
The Souljazz Orchestra,1,119.986,-6.439,0.901
The Soultwisters,1,98.715,-7.087,0.959
The Sound,3,156.79666666666665,-9.580666666666668,0.677
The Sound of Animals Fighting,5,122.30199999999999,-8.4608,0.7582
The Sounds,9,135.73877777777776,-4.703444444444445,0.7737777777777778
The Soundtrack of Our Lives,2,142.6705,-6.134,0.8055
The Source,1,107.109,-9.118,0.789
The Specials,16,136.698875,-8.5675625,0.775125
The Spencer Davis Group,2,143.3775,-7.3,0.645
The Spinners,4,149.585,-10.32225,0.706
The Stanley Brothers,1,121.585,-12.767,0.116
The Staple Singers,2,107.2235,-7.810499999999999,0.6165
The Starting Line,23,132.28591304347827,-4.35,0.8406086956521739
The Stills,5,126.626,-4.5786,0.7868
The Stone Roses,20,114.65174999999999,-10.78515,0.716805
The Stooges,19,116.89105263157894,-9.27778947368421,0.7618947368421052
The Story So Far,2,134.103,-4.6125,0.6605
The Stranglers,8,136.495,-12.661249999999999,0.627
The Streets,13,115.94907692307692,-7.271461538461538,0.6320769230769231
The Strokes,35,123.02260000000001,-5.7144571428571425,0.7507714285714286
The Strumbellas,1,80.516,-3.698,0.724
The Style Council,5,124.901,-8.5702,0.738
The Stylistics,3,75.64800000000001,-8.896666666666667,0.5706666666666667
The Subs,1,126.945,-5.644,0.706
The Subways,9,136.76355555555557,-4.340111111111111,0.8374444444444444
The Sugarcubes,1,119.949,-14.478,0.546
The Sugarhill Gang,1,114.174,-3.729,0.987
The Suicide Machines,12,119.29091666666666,-3.1645833333333333,0.976
The Summer Set,2,122.2835,-3.4905,0.891
The Sundays,4,111.63275,-9.13775,0.5465
The Sunshine Underground,1,134.995,-5.24,0.872
The Supervillains,2,157.0675,-13.3665,0.5355
The Supremes,6,122.97566666666667,-8.152,0.6068333333333333
The Surfaris,1,168.845,-13.432,0.489
The Swell Season,1,147.663,-8.232,0.512
The Swinging Blue Jeans,1,149.595,-10.327,0.805
The Sword,20,126.61105,-5.0872,0.8580500000000001
The Tallest Man on Earth,18,120.49222222222222,-7.951166666666667,0.4323888888888889
The Tea Party,3,160.28566666666666,-5.953333333333333,0.882
The Tear Garden,2,119.593,-10.39,0.7135
The Teardrop Explodes,2,150.7025,-5.8735,0.7745
The Teenagers,9,134.11955555555556,-7.214444444444445,0.7661111111111112
The Telescopes,4,125.95825,-16.034,0.45325000000000004
The Temper Trap,7,126.514,-7.762714285714286,0.6615714285714286
The Temptations,8,113.75375,-9.668375,0.565625
The Tennors,1,82.57,-10.752,0.542
The The,1,141.728,-14.296,0.64
The Thermals,7,116.80914285714286,-4.317714285714286,0.8522857142857143
The Three Degrees,1,120.753,-9.245,0.593
The Thrills,6,130.1341666666667,-4.667166666666667,0.8671666666666668
The Thrillseekers,1,138.005,-9.316,0.952
The Tiger Lillies,1,81.611,-10.578,0.729
The Ting Tings,7,147.17971428571425,-4.497285714285715,0.8007142857142856
The Toasters,4,178.1705,-5.7915,0.9335
The Tokens,1,122.518,-9.462,0.479
The Tony Danza Tapdance Extravaganza,4,101.514,-9.68,0.83325
The Tornados,1,145.142,-9.193,0.713
The Tough Alliance,5,125.1972,-6.8546,0.8416
The Toxic Avenger,1,129.995,-9.267,0.888
The Tragically Hip,3,128.94833333333335,-7.854666666666667,0.643
The Trashmen,1,99.412,-5.716,0.987
The Tremeloes,2,100.365,-14.5745,0.4415
The Troggs,2,107.834,-10.929,0.637
The Tubes,1,96.906,-8.696,0.957
The Turtles,4,125.0575,-8.8615,0.6835
The Twilight Sad,6,134.11350000000002,-7.159166666666667,0.7565
The Uchpochmack,1,112.024,-10.659,0.334
The Undertones,4,159.407,-7.76825,0.7947500000000001
The Underwolves,1,119.938,-7.782,0.533
The Undisputed Truth,1,105.326,-8.574,0.608
The Unicorns,10,114.891,-8.6524,0.5224
The Union Underground,2,131.6295,-5.4670000000000005,0.9005000000000001
The Uniques,1,85.157,-7.143,0.525
The Upsetters,1,149.142,-8.959,0.69
The Urge,1,103.34,-6.367,0.932
The Used,13,131.64592307692308,-4.811076923076923,0.8916923076923078
The Vaccines,7,135.5317142857143,-4.760285714285715,0.8361428571428571
The Vamps,1,119.014,-4.786,0.91
The Vandals,2,128.8545,-4.708,0.8855
The Vapors,1,179.007,-9.701,0.803
The Vaselines,5,131.4188,-7.734399999999999,0.7898
The Vaughan Brothers,3,135.567,-10.004666666666667,0.7556666666666666
The Veils,1,121.001,-9.164,0.454
The Velvelettes,2,106.08200000000001,-8.8195,0.6515
The Velvet Underground,38,118.90531578947369,-13.007868421052631,0.5241789473684211
The Ventures,3,160.02566666666667,-9.859,0.7949999999999999
The Verbrilli Sound,1,144.985,-18.779,0.443
The Veronicas,12,141.40133333333333,-4.099333333333333,0.778
The Verve,22,125.09463636363635,-9.519545454545455,0.6405909090909091
The Verve Pipe,1,99.395,-11.278,0.43
The Very Best,1,106.014,-5.986,0.726
The Vibrators,1,164.717,-6.075,0.886
The View,2,152.4225,-4.381,0.7685
The Vines,9,128.16033333333334,-4.937333333333333,0.7925555555555556
The Virgins,2,118.7755,-4.5285,0.8200000000000001
The Vogues,1,129.892,-10.775,0.633
The Von Bondies,2,144.54250000000002,-3.893,0.9715
The Vontastics,1,126.672,-14.001,0.201
The Wailin' Jennys,1,144.562,-19.239,0.00932
The Waitresses,2,109.9735,-10.3735,0.736
The Walker Brothers,3,111.45866666666666,-10.728,0.4443333333333333
The Walkmen,11,124.35745454545454,-5.920454545454546,0.684
The Wallflowers,5,125.9348,-6.998399999999999,0.753
The Wannadies,1,144.914,-8.252,0.365
The Wanted,1,128.036,-6.374,0.716
The War on Drugs,5,117.1462,-8.8558,0.6426000000000001
The Warlocks,4,154.0045,-7.239,0.80025
The Waterboys,3,115.11066666666666,-9.307666666666668,0.6243333333333333
The Weakerthans,12,110.63058333333333,-8.323083333333333,0.6629166666666667
The Weather Girls,1,136.917,-7.793,0.851
The Weeknd,15,129.01493333333332,-7.641066666666666,0.5923333333333333
The Weepies,5,111.90419999999999,-9.498000000000001,0.433
The West Coast Pop Art Experimental Band,2,155.59300000000002,-18.049500000000002,0.34109999999999996
The Whip,3,122.644,-6.292333333333333,0.8316666666666667
The Whispers,1,123.006,-12.868,0.655
The White Stripes,40,116.60447500000001,-6.18365,0.715425
The White Tie Affair,2,139.5045,-5.1565,0.896
The Whitest Boy Alive,16,125.2429375,-8.6096875,0.6107
The Who,52,125.78136538461538,-8.694442307692308,0.707326923076923
The Wombats,3,117.053,-5.7010000000000005,0.8663333333333334
The Wonder Stuff,1,149.081,-6.902,0.891
The Wonder Years,5,148.9728,-4.524800000000001,0.8968
The Word Alive,8,123.875125,-3.988625,0.887
The World/Inferno Friendship Society,1,120.615,-2.468,0.914
The Wreckers,3,178.317,-8.365666666666668,0.5078666666666667
The Wrens,2,120.0595,-4.7875,0.969
The Wretch,1,159.996,-6.761,0.92
The Yardbirds,16,118.1291875,-10.5446875,0.5995625
The Yellow Monkey,1,78.087,-4.124,0.778
The Young Rascals,1,106.551,-7.619,0.448
The Youngbloods,1,102.956,-7.587,0.631
The Zombies,14,131.59292857142856,-7.938142857142857,0.571
The Zutons,12,133.90083333333334,-5.174333333333333,0.7983333333333333
The eyes of a traitor,1,107.893,-3.269,0.976
The wonders,1,134.52,-4.222,0.874
